,Country,Gender,Demographics Response,Question,Value
3144,Cote d'Ivoire,F,Never married,... if she argues with him,29.2
3145,Cote d'Ivoire,F,"Widowed, divorced, separated",... if she argues with him,26.0
3146,Cote d'Ivoire,F,Married or living together,... if she goes out without telling him,30.6
3147,Cote d'Ivoire,F,Never married,... if she goes out without telling him,19.5
3148,Cote d'Ivoire,F,"Widowed, divorced, separated",... if she goes out without telling him,21.1
3149,Cote d'Ivoire,F,Married or living together,... if she neglects the children,34.7
3150,Cote d'Ivoire,F,Never married,... if she neglects the children,29.7
3151,Cote d'Ivoire,F,"Widowed, divorced, separated",... if she neglects the children,28.2
3152,Cote d'Ivoire,F,Married or living together,... if she refuses to have sex with him,25.0
3153,Cote d'Ivoire,F,Never married,... if she refuses to have sex with him,14.9
3154,Cote d'Ivoire,F,"Widowed, divorced, separated",... if she refuses to have sex with him,18.3
3215,Cote d'Ivoire,M,Married or living together,... for at least one specific reason,37.4
3216,Cote d'Ivoire,M,Never married,... for at least one specific reason,46.6
3217,Cote d'Ivoire,M,"Widowed, divorced, separated",... for at least one specific reason,43.2
3218,Cote d'Ivoire,M,Married or living together,... if she argues with him,23.6
3219,Cote d'Ivoire,M,Never married,... if she argues with him,28.6
3220,Cote d'Ivoire,M,"Widowed, divorced, separated",... if she argues with him,18.7
3221,Cote d'Ivoire,M,Married or living together,... if she goes out without telling him,21.8
3222,Cote d'Ivoire,M,Never married,... if she goes out without telling him,22.6
3223,Cote d'Ivoire,M,"Widowed, divorced, separated",... if she goes out without telling him,17.6
3224,Cote d'Ivoire,M,Married or living together,... if she neglects the children,25.7
3225,Cote d'Ivoire,M,Never married,... if she neglects the children,31.6
3226,Cote d'Ivoire,M,"Widowed, divorced, separated",... if she neglects the children,32.1
3227,Cote d'Ivoire,M,Married or living together,... if she refuses to have sex with him,11.1
3228,Cote d'Ivoire,M,Never married,... if she refuses to have sex with him,12.6
3229,Cote d'Ivoire,M,"Widowed, divorced, separated",... if she refuses to have sex with him,9.6
3244,Dominican Republic,F,Married or living together,... if she burns the food,0.5
3245,Dominican Republic,F,Never married,... if she burns the food,0.6
3252,Dominican Republic,F,"Widowed, divorced, separated",... if she burns the food,0.9
3260,Dominican Republic,M,Married or living together,... if she burns the food,0.6
3264,Dominican Republic,M,"Widowed, divorced, separated",... if she burns the food,1.1
3265,Dominican Republic,M,Never married,... if she burns the food,1.2
3320,Dominican Republic,F,Married or living together,... for at least one specific reason,2.2
3321,Dominican Republic,F,Never married,... for at least one specific reason,2.8
3322,Dominican Republic,F,"Widowed, divorced, separated",... for at least one specific reason,2.3
3323,Dominican Republic,F,Married or living together,... if she argues with him,0.4
3324,Dominican Republic,F,Never married,... if she argues with him,0.9
3325,Dominican Republic,F,"Widowed, divorced, separated",... if she argues with him,1.0
3326,Dominican Republic,F,Married or living together,... if she goes out without telling him,0.9
3327,Dominican Republic,F,Never married,... if she goes out without telling him,0.5
3328,Dominican Republic,F,"Widowed, divorced, separated",... if she goes out without telling him,0.9
3329,Dominican Republic,F,Married or living together,... if she neglects the children,1.6
3330,Dominican Republic,F,Never married,... if she neglects the children,1.8
3331,Dominican Republic,F,"Widowed, divorced, separated",... if she neglects the children,1.9
3332,Dominican Republic,F,Married or living together,... if she refuses to have sex with him,0.4
3333,Dominican Republic,F,Never married,... if she refuses to have sex with him,0.5
3334,Dominican Republic,F,"Widowed, divorced, separated",... if she refuses to have sex with him,0.3
3395,Dominican Republic,M,Married or living together,... for at least one specific reason,2.7
3396,Dominican Republic,M,Never married,... for at least one specific reason,5.8
3397,Dominican Republic,M,"Widowed, divorced, separated",... for at least one specific reason,4.4
3398,Dominican Republic,M,Married or living together,... if she argues with him,0.6
3399,Dominican Republic,M,Never married,... if she argues with him,1.6
3400,Dominican Republic,M,"Widowed, divorced, separated",... if she argues with him,1.1
3401,Dominican Republic,M,Married or living together,... if she goes out without telling him,1.3
3402,Dominican Republic,M,Never married,... if she goes out without telling him,3.3
3403,Dominican Republic,M,"Widowed, divorced, separated",... if she goes out without telling him,2.0
3404,Dominican Republic,M,Married or living together,... if she neglects the children,1.6
3405,Dominican Republic,M,Never married,... if she neglects the children,3.3
3406,Dominican Republic,M,"Widowed, divorced, separated",... if she neglects the children,2.1
3407,Dominican Republic,M,Married or living together,... if she refuses to have sex with him,0.4
3408,Dominican Republic,M,Never married,... if she refuses to have sex with him,0.9
3409,Dominican Republic,M,"Widowed, divorced, separated",... if she refuses to have sex with him,0.6
3420,Egypt,F,Never married,... if she burns the food,14.9
3426,Egypt,F,Married or living together,... if she burns the food,6.9
3430,Egypt,F,"Widowed, divorced, separated",... if she burns the food,8.1
3445,Egypt,M,Married or living together,... if she burns the food,14.9
3446,Egypt,M,Never married,... if she burns the food,14.9
3447,Egypt,M,"Widowed, divorced, separated",... if she burns the food,14.9
3500,Egypt,F,Married or living together,... for at least one specific reason,35.8
3501,Egypt,F,Never married,... for at least one specific reason,14.9
3502,Egypt,F,"Widowed, divorced, separated",... for at least one specific reason,33.2
3503,Egypt,F,Married or living together,... if she argues with him,12.8
3504,Egypt,F,Never married,... if she argues with him,14.9
3505,Egypt,F,"Widowed, divorced, separated",... if she argues with him,12.0
3506,Egypt,F,Married or living together,... if she goes out without telling him,25.6
3507,Egypt,F,Never married,... if she goes out without telling him,14.9
3508,Egypt,F,"Widowed, divorced, separated",... if she goes out without telling him,24.0
3509,Egypt,F,Married or living together,... if she neglects the children,24.2
3510,Egypt,F,Never married,... if she neglects the children,14.9
3511,Egypt,F,"Widowed, divorced, separated",... if she neglects the children,23.1
3512,Egypt,F,Married or living together,... if she refuses to have sex with him,19.9
3513,Egypt,F,Never married,... if she refuses to have sex with him,14.9
3514,Egypt,F,"Widowed, divorced, separated",... if she refuses to have sex with him,20.2
3575,Egypt,M,Married or living together,... for at least one specific reason,14.9
3576,Egypt,M,Never married,... for at least one specific reason,14.9
3577,Egypt,M,"Widowed, divorced, separated",... for at least one specific reason,14.9
3578,Egypt,M,Married or living together,... if she argues with him,14.9
3579,Egypt,M,Never married,... if she argues with him,14.9
3580,Egypt,M,"Widowed, divorced, separated",... if she argues with him,14.9
3581,Egypt,M,Married or living together,... if she goes out without telling him,14.9
3582,Egypt,M,Never married,... if she goes out without telling him,14.9
3583,Egypt,M,"Widowed, divorced, separated",... if she goes out without telling him,14.9
3584,Egypt,M,Married or living together,... if she neglects the children,14.9
3585,Egypt,M,Never married,... if she neglects the children,14.9
3586,Egypt,M,"Widowed, divorced, separated",... if she neglects the children,14.9
3587,Egypt,M,Married or living together,... if she refuses to have sex with him,14.9
3588,Egypt,M,Never married,... if she refuses to have sex with him,14.9
3589,Egypt,M,"Widowed, divorced, separated",... if she refuses to have sex with him,14.9
3603,Eritrea,F,Never married,... if she burns the food,23.9
3608,Eritrea,F,"Widowed, divorced, separated",... if she burns the food,29.8
3610,Eritrea,F,Married or living together,... if she burns the food,30.9
3625,Eritrea,M,Married or living together,... if she burns the food,14.9
3626,Eritrea,M,Never married,... if she burns the food,14.9
3627,Eritrea,M,"Widowed, divorced, separated",... if she burns the food,14.9
3680,Eritrea,F,Married or living together,... for at least one specific reason,56.35000000000001
3681,Eritrea,F,Never married,... for at least one specific reason,56.35000000000001
3682,Eritrea,F,"Widowed, divorced, separated",... for at least one specific reason,56.35000000000001
3683,Eritrea,F,Married or living together,... if she argues with him,48.7
3684,Eritrea,F,Never married,... if she argues with him,32.8
3685,Eritrea,F,"Widowed, divorced, separated",... if she argues with him,44.7
3686,Eritrea,F,Married or living together,... if she goes out without telling him,55.6
3687,Eritrea,F,Never married,... if she goes out without telling him,39.9
3688,Eritrea,F,"Widowed, divorced, separated",... if she goes out without telling him,53.1
3689,Eritrea,F,Married or living together,... if she neglects the children,52.2
3690,Eritrea,F,Never married,... if she neglects the children,44.9
3691,Eritrea,F,"Widowed, divorced, separated",... if she neglects the children,56.35000000000001
3692,Eritrea,F,Married or living together,... if she refuses to have sex with him,52.6
3693,Eritrea,F,Never married,... if she refuses to have sex with him,32.8
3694,Eritrea,F,"Widowed, divorced, separated",... if she refuses to have sex with him,51.5
3755,Eritrea,M,Married or living together,... for at least one specific reason,14.9
3756,Eritrea,M,Never married,... for at least one specific reason,14.9
3757,Eritrea,M,"Widowed, divorced, separated",... for at least one specific reason,14.9
3758,Eritrea,M,Married or living together,... if she argues with him,14.9
3759,Eritrea,M,Never married,... if she argues with him,14.9
3760,Eritrea,M,"Widowed, divorced, separated",... if she argues with him,14.9
3761,Eritrea,M,Married or living together,... if she goes out without telling him,14.9
3762,Eritrea,M,Never married,... if she goes out without telling him,14.9
3763,Eritrea,M,"Widowed, divorced, separated",... if she goes out without telling him,14.9
3764,Eritrea,M,Married or living together,... if she neglects the children,14.9
3765,Eritrea,M,Never married,... if she neglects the children,14.9
3766,Eritrea,M,"Widowed, divorced, separated",... if she neglects the children,14.9
3767,Eritrea,M,Married or living together,... if she refuses to have sex with him,14.9
3768,Eritrea,M,Never married,... if she refuses to have sex with him,14.9
3769,Eritrea,M,"Widowed, divorced, separated",... if she refuses to have sex with him,14.9
3786,Eswatini,F,Married or living together,... if she burns the food,2.6
3787,Eswatini,F,Never married,... if she burns the food,3.0
3788,Eswatini,F,"Widowed, divorced, separated",... if she burns the food,3.2
3798,Eswatini,M,Married or living together,... if she burns the food,1.9
3802,Eswatini,M,"Widowed, divorced, separated",... if she burns the food,3.0
3805,Eswatini,M,Never married,... if she burns the food,5.3
3860,Eswatini,F,Married or living together,... for at least one specific reason,19.5
3861,Eswatini,F,Never married,... for at least one specific reason,26.7
3862,Eswatini,F,"Widowed, divorced, separated",... for at least one specific reason,20.3
3863,Eswatini,F,Married or living together,... if she argues with him,15.3
3864,Eswatini,F,Never married,... if she argues with him,19.1
3865,Eswatini,F,"Widowed, divorced, separated",... if she argues with him,13.9
3866,Eswatini,F,Married or living together,... if she goes out without telling him,7.8
3867,Eswatini,F,Never married,... if she goes out without telling him,10.9
3868,Eswatini,F,"Widowed, divorced, separated",... if she goes out without telling him,6.6
3869,Eswatini,F,Married or living together,... if she neglects the children,7.5
3870,Eswatini,F,Never married,... if she neglects the children,14.8
3871,Eswatini,F,"Widowed, divorced, separated",... if she neglects the children,7.3
3872,Eswatini,F,Married or living together,... if she refuses to have sex with him,3.6
3873,Eswatini,F,Never married,... if she refuses to have sex with him,2.5
3874,Eswatini,F,"Widowed, divorced, separated",... if she refuses to have sex with him,6.8
3935,Eswatini,M,Married or living together,... for at least one specific reason,18.7
3936,Eswatini,M,Never married,... for at least one specific reason,37.3
3937,Eswatini,M,"Widowed, divorced, separated",... for at least one specific reason,25.7
3938,Eswatini,M,Married or living together,... if she argues with him,13.0
3939,Eswatini,M,Never married,... if she argues with him,27.2
3940,Eswatini,M,"Widowed, divorced, separated",... if she argues with him,19.4
3941,Eswatini,M,Married or living together,... if she goes out without telling him,8.7
3942,Eswatini,M,Never married,... if she goes out without telling him,17.9
3943,Eswatini,M,"Widowed, divorced, separated",... if she goes out without telling him,10.9
3944,Eswatini,M,Married or living together,... if she neglects the children,7.0
3945,Eswatini,M,Never married,... if she neglects the children,19.1
3946,Eswatini,M,"Widowed, divorced, separated",... if she neglects the children,10.9
3947,Eswatini,M,Married or living together,... if she refuses to have sex with him,2.4
3948,Eswatini,M,Never married,... if she refuses to have sex with him,4.1
3949,Eswatini,M,"Widowed, divorced, separated",... if she refuses to have sex with him,6.1
3964,Ethiopia,F,Never married,... if she burns the food,30.5
3966,Ethiopia,F,"Widowed, divorced, separated",... if she burns the food,37.1
3971,Ethiopia,F,Married or living together,... if she burns the food,43.8
3982,Ethiopia,M,Never married,... if she burns the food,11.4
3983,Ethiopia,M,Married or living together,... if she burns the food,11.5
3989,Ethiopia,M,"Widowed, divorced, separated",... if she burns the food,19.8
4040,Ethiopia,F,Married or living together,... for at least one specific reason,56.35000000000001
4041,Ethiopia,F,Never married,... for at least one specific reason,53.7
4042,Ethiopia,F,"Widowed, divorced, separated",... for at least one specific reason,56.35000000000001
4043,Ethiopia,F,Married or living together,... if she argues with him,46.4
4044,Ethiopia,F,Never married,... if she argues with him,32.3
4045,Ethiopia,F,"Widowed, divorced, separated",... if she argues with him,39.7
4046,Ethiopia,F,Married or living together,... if she goes out without telling him,47.5
4047,Ethiopia,F,Never married,... if she goes out without telling him,34.4
4048,Ethiopia,F,"Widowed, divorced, separated",... if she goes out without telling him,38.7
4049,Ethiopia,F,Married or living together,... if she neglects the children,50.8
4050,Ethiopia,F,Never married,... if she neglects the children,39.8
4051,Ethiopia,F,"Widowed, divorced, separated",... if she neglects the children,45.4
4052,Ethiopia,F,Married or living together,... if she refuses to have sex with him,39.4
4053,Ethiopia,F,Never married,... if she refuses to have sex with him,23.6
4054,Ethiopia,F,"Widowed, divorced, separated",... if she refuses to have sex with him,32.7
4115,Ethiopia,M,Married or living together,... for at least one specific reason,26.7
4116,Ethiopia,M,Never married,... for at least one specific reason,28.2
4117,Ethiopia,M,"Widowed, divorced, separated",... for at least one specific reason,40.9
4118,Ethiopia,M,Married or living together,... if she argues with him,15.5
4119,Ethiopia,M,Never married,... if she argues with him,16.3
4120,Ethiopia,M,"Widowed, divorced, separated",... if she argues with him,22.9
4121,Ethiopia,M,Married or living together,... if she goes out without telling him,17.3
4122,Ethiopia,M,Never married,... if she goes out without telling him,15.7
4123,Ethiopia,M,"Widowed, divorced, separated",... if she goes out without telling him,22.6
4124,Ethiopia,M,Married or living together,... if she neglects the children,18.0
4125,Ethiopia,M,Never married,... if she neglects the children,20.2
4126,Ethiopia,M,"Widowed, divorced, separated",... if she neglects the children,26.6
4127,Ethiopia,M,Married or living together,... if she refuses to have sex with him,12.1
4128,Ethiopia,M,Never married,... if she refuses to have sex with him,12.7
4129,Ethiopia,M,"Widowed, divorced, separated",... if she refuses to have sex with him,21.0
4144,Gabon,F,Never married,... if she burns the food,9.9
4146,Gabon,F,Married or living together,... if she burns the food,10.4
4151,Gabon,F,"Widowed, divorced, separated",... if she burns the food,14.5
4158,Gabon,M,"Widowed, divorced, separated",... if she burns the food,5.6
4159,Gabon,M,Married or living together,... if she burns the food,6.2
4166,Gabon,M,Never married,... if she burns the food,7.5
4220,Gabon,F,Married or living together,... for at least one specific reason,51.3
4221,Gabon,F,Never married,... for at least one specific reason,47.8
4222,Gabon,F,"Widowed, divorced, separated",... for at least one specific reason,53.3
4223,Gabon,F,Married or living together,... if she argues with him,28.0
4224,Gabon,F,Never married,... if she argues with him,22.1
4225,Gabon,F,"Widowed, divorced, separated",... if she argues with him,30.1
4226,Gabon,F,Married or living together,... if she goes out without telling him,21.9
4227,Gabon,F,Never married,... if she goes out without telling him,14.4
4228,Gabon,F,"Widowed, divorced, separated",... if she goes out without telling him,20.3
4229,Gabon,F,Married or living together,... if she neglects the children,40.6
4230,Gabon,F,Never married,... if she neglects the children,38.5
4231,Gabon,F,"Widowed, divorced, separated",... if she neglects the children,43.8
4232,Gabon,F,Married or living together,... if she refuses to have sex with him,11.3
4233,Gabon,F,Never married,... if she refuses to have sex with him,4.6
4234,Gabon,F,"Widowed, divorced, separated",... if she refuses to have sex with him,10.7
4295,Gabon,M,Married or living together,... for at least one specific reason,38.6
4296,Gabon,M,Never married,... for at least one specific reason,40.3
4297,Gabon,M,"Widowed, divorced, separated",... for at least one specific reason,42.8
4298,Gabon,M,Married or living together,... if she argues with him,18.3
4299,Gabon,M,Never married,... if she argues with him,20.7
4300,Gabon,M,"Widowed, divorced, separated",... if she argues with him,20.3
4301,Gabon,M,Married or living together,... if she goes out without telling him,14.7
4302,Gabon,M,Never married,... if she goes out without telling him,13.0
4303,Gabon,M,"Widowed, divorced, separated",... if she goes out without telling him,16.3
4304,Gabon,M,Married or living together,... if she neglects the children,27.3
4305,Gabon,M,Never married,... if she neglects the children,30.5
4306,Gabon,M,"Widowed, divorced, separated",... if she neglects the children,30.7
4307,Gabon,M,Married or living together,... if she refuses to have sex with him,5.0
4308,Gabon,M,Never married,... if she refuses to have sex with him,7.2
4309,Gabon,M,"Widowed, divorced, separated",... if she refuses to have sex with him,3.6
4322,Gambia,F,"Widowed, divorced, separated",... if she burns the food,5.2
4326,Gambia,F,Never married,... if she burns the food,9.4
4328,Gambia,F,Married or living together,... if she burns the food,11.5
4337,Gambia,M,Married or living together,... if she burns the food,3.5
4338,Gambia,M,"Widowed, divorced, separated",... if she burns the food,3.9
4344,Gambia,M,Never married,... if she burns the food,8.1
4400,Gambia,F,Married or living together,... for at least one specific reason,56.35000000000001
4401,Gambia,F,Never married,... for at least one specific reason,50.0
4402,Gambia,F,"Widowed, divorced, separated",... for at least one specific reason,46.9
4403,Gambia,F,Married or living together,... if she argues with him,27.4
4404,Gambia,F,Never married,... if she argues with him,18.1
4405,Gambia,F,"Widowed, divorced, separated",... if she argues with him,14.4
4406,Gambia,F,Married or living together,... if she goes out without telling him,46.5
4407,Gambia,F,Never married,... if she goes out without telling him,33.3
4408,Gambia,F,"Widowed, divorced, separated",... if she goes out without telling him,32.0
4409,Gambia,F,Married or living together,... if she neglects the children,38.1
4410,Gambia,F,Never married,... if she neglects the children,30.5
4411,Gambia,F,"Widowed, divorced, separated",... if she neglects the children,25.4
4412,Gambia,F,Married or living together,... if she refuses to have sex with him,50.1
4413,Gambia,F,Never married,... if she refuses to have sex with him,33.6
4414,Gambia,F,"Widowed, divorced, separated",... if she refuses to have sex with him,36.6
4475,Gambia,M,Married or living together,... for at least one specific reason,26.6
4476,Gambia,M,Never married,... for at least one specific reason,37.2
4477,Gambia,M,"Widowed, divorced, separated",... for at least one specific reason,26.4
4478,Gambia,M,Married or living together,... if she argues with him,7.9
4479,Gambia,M,Never married,... if she argues with him,13.6
4480,Gambia,M,"Widowed, divorced, separated",... if she argues with him,6.7
4481,Gambia,M,Married or living together,... if she goes out without telling him,14.7
4482,Gambia,M,Never married,... if she goes out without telling him,24.7
4483,Gambia,M,"Widowed, divorced, separated",... if she goes out without telling him,17.2
4484,Gambia,M,Married or living together,... if she neglects the children,14.8
4485,Gambia,M,Never married,... if she neglects the children,21.5
4486,Gambia,M,"Widowed, divorced, separated",... if she neglects the children,17.7
4487,Gambia,M,Married or living together,... if she refuses to have sex with him,15.1
4488,Gambia,M,Never married,... if she refuses to have sex with him,22.0
4489,Gambia,M,"Widowed, divorced, separated",... if she refuses to have sex with him,16.1
4503,Ghana,F,"Widowed, divorced, separated",... if she burns the food,5.3
4506,Ghana,F,Never married,... if she burns the food,6.7
4508,Ghana,F,Married or living together,... if she burns the food,8.2
4515,Ghana,M,"Widowed, divorced, separated",... if she burns the food,0.6
4519,Ghana,M,Married or living together,... if she burns the food,1.7
4527,Ghana,M,Never married,... if she burns the food,4.2
4580,Ghana,F,Married or living together,... for at least one specific reason,29.7
4581,Ghana,F,Never married,... for at least one specific reason,27.0
4582,Ghana,F,"Widowed, divorced, separated",... for at least one specific reason,24.5
4583,Ghana,F,Married or living together,... if she argues with him,17.4
4584,Ghana,F,Never married,... if she argues with him,13.6
4585,Ghana,F,"Widowed, divorced, separated",... if she argues with him,12.6
4586,Ghana,F,Married or living together,... if she goes out without telling him,18.5
4587,Ghana,F,Never married,... if she goes out without telling him,13.7
4588,Ghana,F,"Widowed, divorced, separated",... if she goes out without telling him,14.5
4589,Ghana,F,Married or living together,... if she neglects the children,22.4
4590,Ghana,F,Never married,... if she neglects the children,19.7
4591,Ghana,F,"Widowed, divorced, separated",... if she neglects the children,17.1
4592,Ghana,F,Married or living together,... if she refuses to have sex with him,14.7
4593,Ghana,F,Never married,... if she refuses to have sex with him,9.0
4594,Ghana,F,"Widowed, divorced, separated",... if she refuses to have sex with him,8.3
4655,Ghana,M,Married or living together,... for at least one specific reason,10.0
4656,Ghana,M,Never married,... for at least one specific reason,16.3
4657,Ghana,M,"Widowed, divorced, separated",... for at least one specific reason,7.6
4658,Ghana,M,Married or living together,... if she argues with him,4.4
4659,Ghana,M,Never married,... if she argues with him,7.5
4660,Ghana,M,"Widowed, divorced, separated",... if she argues with him,3.5
4661,Ghana,M,Married or living together,... if she goes out without telling him,5.2
4662,Ghana,M,Never married,... if she goes out without telling him,8.4
4663,Ghana,M,"Widowed, divorced, separated",... if she goes out without telling him,3.6
4664,Ghana,M,Married or living together,... if she neglects the children,6.4
4665,Ghana,M,Never married,... if she neglects the children,10.6
4666,Ghana,M,"Widowed, divorced, separated",... if she neglects the children,5.7
4667,Ghana,M,Married or living together,... if she refuses to have sex with him,3.5
4668,Ghana,M,Never married,... if she refuses to have sex with him,6.1
4669,Ghana,M,"Widowed, divorced, separated",... if she refuses to have sex with him,3.8
4685,Guatemala,F,Married or living together,... if she burns the food,4.2
4686,Guatemala,F,Never married,... if she burns the food,4.2
4687,Guatemala,F,"Widowed, divorced, separated",... if she burns the food,4.3
4698,Guatemala,M,Married or living together,... if she burns the food,0.5
4705,Guatemala,M,"Widowed, divorced, separated",... if she burns the food,1.6
4709,Guatemala,M,Never married,... if she burns the food,2.3
4760,Guatemala,F,Married or living together,... for at least one specific reason,11.3
4761,Guatemala,F,Never married,... for at least one specific reason,10.8
4762,Guatemala,F,"Widowed, divorced, separated",... for at least one specific reason,10.2
4763,Guatemala,F,Married or living together,... if she argues with him,3.4
4764,Guatemala,F,Never married,... if she argues with him,3.0
4765,Guatemala,F,"Widowed, divorced, separated",... if she argues with him,3.1
4766,Guatemala,F,Married or living together,... if she goes out without telling him,3.7
4767,Guatemala,F,Never married,... if she goes out without telling him,3.4
4768,Guatemala,F,"Widowed, divorced, separated",... if she goes out without telling him,3.3
4769,Guatemala,F,Married or living together,... if she neglects the children,7.8
4770,Guatemala,F,Never married,... if she neglects the children,7.3
4771,Guatemala,F,"Widowed, divorced, separated",... if she neglects the children,7.0
4772,Guatemala,F,Married or living together,... if she refuses to have sex with him,2.4
4773,Guatemala,F,Never married,... if she refuses to have sex with him,2.4
4774,Guatemala,F,"Widowed, divorced, separated",... if she refuses to have sex with him,2.6
4835,Guatemala,M,Married or living together,... for at least one specific reason,4.9
4836,Guatemala,M,Never married,... for at least one specific reason,10.5
4837,Guatemala,M,"Widowed, divorced, separated",... for at least one specific reason,6.2
4838,Guatemala,M,Married or living together,... if she argues with him,1.6
4839,Guatemala,M,Never married,... if she argues with him,3.7
4840,Guatemala,M,"Widowed, divorced, separated",... if she argues with him,3.2
4841,Guatemala,M,Married or living together,... if she goes out without telling him,1.5
4842,Guatemala,M,Never married,... if she goes out without telling him,2.9
4843,Guatemala,M,"Widowed, divorced, separated",... if she goes out without telling him,0.9
4844,Guatemala,M,Married or living together,... if she neglects the children,2.7
4845,Guatemala,M,Never married,... if she neglects the children,6.5
4846,Guatemala,M,"Widowed, divorced, separated",... if she neglects the children,3.3
4847,Guatemala,M,Married or living together,... if she refuses to have sex with him,1.4
4848,Guatemala,M,Never married,... if she refuses to have sex with him,1.6
4849,Guatemala,M,"Widowed, divorced, separated",... if she refuses to have sex with him,1.6
4863,Guinea,F,Never married,... if she burns the food,17.6
4865,Guinea,F,"Widowed, divorced, separated",... if she burns the food,22.0
4872,Guinea,F,Married or living together,... if she burns the food,25.8
4879,Guinea,M,Married or living together,... if she burns the food,14.0
4883,Guinea,M,"Widowed, divorced, separated",... if she burns the food,18.8
4886,Guinea,M,Never married,... if she burns the food,19.8
4940,Guinea,F,Married or living together,... for at least one specific reason,56.35000000000001
4941,Guinea,F,Never married,... for at least one specific reason,56.35000000000001
4942,Guinea,F,"Widowed, divorced, separated",... for at least one specific reason,56.35000000000001
4943,Guinea,F,Married or living together,... if she argues with him,52.8
4944,Guinea,F,Never married,... if she argues with him,39.4
4945,Guinea,F,"Widowed, divorced, separated",... if she argues with him,41.5
4946,Guinea,F,Married or living together,... if she goes out without telling him,56.35000000000001
4947,Guinea,F,Never married,... if she goes out without telling him,41.5
4948,Guinea,F,"Widowed, divorced, separated",... if she goes out without telling him,48.1
4949,Guinea,F,Married or living together,... if she neglects the children,55.9
4950,Guinea,F,Never married,... if she neglects the children,43.0
4951,Guinea,F,"Widowed, divorced, separated",... if she neglects the children,47.1
4952,Guinea,F,Married or living together,... if she refuses to have sex with him,53.0
4953,Guinea,F,Never married,... if she refuses to have sex with him,33.3
4954,Guinea,F,"Widowed, divorced, separated",... if she refuses to have sex with him,43.8
5015,Guinea,M,Married or living together,... for at least one specific reason,55.4
5016,Guinea,M,Never married,... for at least one specific reason,55.4
5017,Guinea,M,"Widowed, divorced, separated",... for at least one specific reason,55.4
5018,Guinea,M,Married or living together,... if she argues with him,30.9
5019,Guinea,M,Never married,... if she argues with him,33.6
5020,Guinea,M,"Widowed, divorced, separated",... if she argues with him,37.5
5021,Guinea,M,Married or living together,... if she goes out without telling him,39.5
5022,Guinea,M,Never married,... if she goes out without telling him,35.9
5023,Guinea,M,"Widowed, divorced, separated",... if she goes out without telling him,32.5
5024,Guinea,M,Married or living together,... if she neglects the children,43.9
5025,Guinea,M,Never married,... if she neglects the children,42.6
5026,Guinea,M,"Widowed, divorced, separated",... if she neglects the children,50.9
5027,Guinea,M,Married or living together,... if she refuses to have sex with him,25.4
5028,Guinea,M,Never married,... if she refuses to have sex with him,25.4
5029,Guinea,M,"Widowed, divorced, separated",... if she refuses to have sex with him,37.6
5042,Guyana,F,"Widowed, divorced, separated",... if she burns the food,2.0
5044,Guyana,F,Never married,... if she burns the food,2.8
5049,Guyana,F,Married or living together,... if she burns the food,4.1
5057,Guyana,M,Married or living together,... if she burns the food,3.0
5066,Guyana,M,"Widowed, divorced, separated",... if she burns the food,4.5
5068,Guyana,M,Never married,... if she burns the food,4.8
5120,Guyana,F,Married or living together,... for at least one specific reason,18.4
5121,Guyana,F,Never married,... for at least one specific reason,13.4
5122,Guyana,F,"Widowed, divorced, separated",... for at least one specific reason,12.9
5123,Guyana,F,Married or living together,... if she argues with him,8.4
5124,Guyana,F,Never married,... if she argues with him,4.2
5125,Guyana,F,"Widowed, divorced, separated",... if she argues with him,4.3
5126,Guyana,F,Married or living together,... if she goes out without telling him,7.3
5127,Guyana,F,Never married,... if she goes out without telling him,3.6
5128,Guyana,F,"Widowed, divorced, separated",... if she goes out without telling him,3.5
5129,Guyana,F,Married or living together,... if she neglects the children,13.3
5130,Guyana,F,Never married,... if she neglects the children,9.1
5131,Guyana,F,"Widowed, divorced, separated",... if she neglects the children,10.3
5132,Guyana,F,Married or living together,... if she refuses to have sex with him,5.5
5133,Guyana,F,Never married,... if she refuses to have sex with him,2.6
5134,Guyana,F,"Widowed, divorced, separated",... if she refuses to have sex with him,3.0
5195,Guyana,M,Married or living together,... for at least one specific reason,17.9
5196,Guyana,M,Never married,... for at least one specific reason,21.2
5197,Guyana,M,"Widowed, divorced, separated",... for at least one specific reason,18.5
5198,Guyana,M,Married or living together,... if she argues with him,7.8
5199,Guyana,M,Never married,... if she argues with him,7.5
5200,Guyana,M,"Widowed, divorced, separated",... if she argues with him,9.9
5201,Guyana,M,Married or living together,... if she goes out without telling him,6.8
5202,Guyana,M,Never married,... if she goes out without telling him,6.7
5203,Guyana,M,"Widowed, divorced, separated",... if she goes out without telling him,6.5
5204,Guyana,M,Married or living together,... if she neglects the children,11.8
5205,Guyana,M,Never married,... if she neglects the children,15.4
5206,Guyana,M,"Widowed, divorced, separated",... if she neglects the children,12.1
5207,Guyana,M,Married or living together,... if she refuses to have sex with him,2.7
5208,Guyana,M,Never married,... if she refuses to have sex with him,4.3
5209,Guyana,M,"Widowed, divorced, separated",... if she refuses to have sex with him,5.0
5225,Haiti,F,Married or living together,... if she burns the food,3.1
5227,Haiti,F,"Widowed, divorced, separated",... if she burns the food,3.3
5231,Haiti,F,Never married,... if she burns the food,5.1
5238,Haiti,M,Married or living together,... if she burns the food,1.0
5240,Haiti,M,"Widowed, divorced, separated",... if she burns the food,1.3
5246,Haiti,M,Never married,... if she burns the food,2.3
